"weight","subsid","soc","age","age_grp","region","sex","tenure","mastat","fihhyr2","dfihhyr","dfihhyrchg","saveamount","huresp","hsval","mg1tot","xpmg","intmg","forebearsec1","forebearsec2","forebearsec3","forebearsec4","forebearsec5","forebearsec6","forebearsec7","forebearsec8","forebeareffsec","brrise","usa","usb","ush","usc","usj","usd","usi","use","usg","us","ustot","xpus","forebearunsec1","forebearunsec2","forebearunsec3","forebearunsec4","forebearunsec5","forebeareffunsec","billscc","actbillscc1","actbillscc2","actbillscc3","actbillscc4","actbillscc5","actbillscc6","actbillscc7","actbillscc10","actbillscc11","actbillscc8","actbillscc9","hscntcr1","hscrchg","hscntcr2","nvesttot","savingch","savebcs1","savebcs2","savebcs3","savebcs4","savebcs5","savebcs6","savebcs7","savebcs8","savebcs9","savebcs10","savebcs11","savebcs12","savebcs13","desavebcs1","desavebcs2","desavebcs3","desavebcs4","desavebcs5","desavebcs6","uncert","uncertch","pubsecty","fisc_impact1","fisc_impact2","fisc_impact3","fisc_impact4","fisc_impact5","fisc_impact6","fisc_impact7","fisc_impact8","fisc11_act1","fisc11_act2","fisc11_act3","fisc11_act4","fisc11_act6","fisc11_act5","fisc11_conc1","fisc11_conc2","fisc11_conc3","fisc11_conc4","fisc11_conc5","fisc11_conc6","fisc11_conc7","fisc11_conc8","fisc_likact1","fisc_likact2","fisc_likact3","fisc_likact4","fisc_likact6","fisc_likact5","jbstat","xphsdf","xphpdf"
1.06360716,20643148,"C2",31,"25 - 34","Greater London","Male","Owned mortgage","never married","£30,000-£39,999","£200-£299","down £50-£100","£600-£699","yes","<£49,000","£190,000-£209,999","£650-£699","standard variable rate (SVR)","no","no","no","no","no","no","no","yes",,"£300-399","no","yes","yes","yes","no","no","no","no","no","yes","£6,500-£6,999","£260-£279","no","no","no","no","yes",,"keeping up, struggle from time to time","no","no","no","no","no","yes","no","no","no","no","no","no","the same","no","£3,000 - £3,999","Increase by £50-£99 a month","no","no","no","no","no","no","no","no","no","yes","no","yes","no",,,,,,,"vague idea","no change","no","no","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","yes","no","yes","yes","no","no","no","no","no","no","no","no","yes","in paid employ","yes","somewhat"
1.15740295,20016957,"C1",33,"25 - 34","Greater London","Male","Private rented","marrried or couple","£17,500-£24,999","£1,600-£1,799","down >£100","none","not applicable","not applicable","not applicable","not applicable","not applicable",,,,,,,,,,,"no","no","no","yes","no","no","no","no","no","yes","£3,500-£3,999","£180-£199","no","yes","no","no","no","I would be up to date with my loan payments, but it would be a struggle","keeping up, struggle from time to time","no","no","no","no","no","yes","no","no","no","no","no","yes","the same","no","None","Decrease by £300 or more a month",,,,,,,,,,,,,,"yes","yes","no","no","no","no","good idea","no change","no","no","yes","no","no","no","no","no","no","no","no","yes","yes","no","no","no","yes","no","yes","no","no","no","no","yes","no","yes","no","no","no","in paid employ","no","heavy"
0.950282637,21541611,"D",48,"45 - 54","Scotland","Female","Owned mortgage","marrried or couple","£30,000-£39,999","£900-£999","down £50-£100","none","yes","£100,000-£124,999","£20,000-£29,999","£150-£199","standard variable rate (SVR)","no","no","no","no","no","no","no","yes",,"£0-49","no","no","no","yes","yes","no","no","no","no","yes","£3,500-£3,999","£100-£119","no","no","no","no","yes",,"keeping up, constant struggle","no","no","no","no","no","no","no","no","no","no","yes","yes","harder","don't know","None","don't know",,,,,,,,,,,,,,,,,,,,"no idea","no change","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","yes","yes","yes","no","no","yes","no","no","no","no","no","yes","no","no","no","in paid employ","no","heavy"
1.02900756,20318449,"D",35,"35 - 44","North","Male","Local authority rented","marrried or couple","£13,500-£15,499","£500-£599","down >£100","none","not applicable","not applicable","not applicable","not applicable","not applicable",,,,,,,,,,,"no","no","yes","no","no","yes","yes","no","no","yes","£3,500-£3,999","£120-£139","no","no","no","no","yes",,"keeping up, constant struggle","no","no","no","no","no","yes","no","no","no","no","no","yes","harder","yes","<£500","Don’t plan to change my monthly savings",,,,,,,,,,,,,,,,,,,,"no idea","less certain","no","no","no","yes","no","yes","no","no","no","no","no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","no","no","yes","no","no","in paid employ","no","heavy"
0.872031946,20702837,"E",31,"25 - 34","Greater London","Female","Private rented","never married","£11,500-£13,499","<=199","down <£50","none","not applicable","not applicable","not applicable","not applicable","not applicable",,,,,,,,,,,"no","no","no","yes","no","no","no","no","no","yes","£1,500-£1,999","£70-£79","no","no","no","no","yes",,"keeping up, struggle from time to time","no","no","no","no","no","no","no","no","no","no","yes","no","not applicable","no","None","Don’t plan to change my monthly savings",,,,,,,,,,,,,,,,,,,,"no idea","no change","no","no","no","no","no","no","yes","no","no",,,,,,,"no","no","no","no","no","yes","no","no",,,,,,,"something else","no","somewhat"
1.21245726,21777947,"B",30,"25 - 34","East Midlands","Male","Owned mortgage","widowed/divorced/separated","£25,000-£29,999","£300-£399","down >£100","none","yes","£100,000-£124,999","£90,000-£99,999","£550-£599","fixed","no","no","no","no","no","no","no","yes",,,"no","no","no","no","no","no","no","no","no","no","not applicable","not applicable",,,,,,,"keeping up, struggle from time to time","no","no","no","no","no","no","no","no","no","no","yes","no","not applicable","no","£6,000 - £6,999","Don’t plan to change my monthly savings",,,,,,,,,,,,,,,,,,,,"good idea","no change","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","yes","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","in paid employ","no","not applicable"
1.04651216,20202423,"D",64,"55 - 64","South East","Male","Private rented","marrried or couple","£40,000-£49,999","<=199","no change","none","not applicable","not applicable","not applicable","not applicable","not applicable",,,,,,,,,,,"no","yes","no","yes","no","no","no","no","no","yes",">=£30,000",">=£500","no","no","no","yes","no","I would be up to date with my loan payments, but it would be a struggle","keeping up, constant struggle","no","no","no","no","no","yes","no","no","no","no","no","yes","not applicable","yes","None","Don’t plan to change my monthly savings",,,,,,,,,,,,,,,,,,,,"vague idea","no change","no","no","no","no","no","no","yes","no","no",,,,,,,"no","no","no","no","no","yes","no","no",,,,,,,"in paid employ","no","heavy"
0.875498265,22453265,"C1",34,"25 - 34","Greater London","Female","Owned mortgage","marrried or couple","£50,000-£74,999","£1,000-£1,199","down >£100","£300-£349","yes","£150,000-£174,999","£100,000-£109,999","£850-£899","base rate tracker","no","no","no","no","no","no","no","yes",,"£50-99","no","no","no","no","no","no","yes","no","no","yes","£15,000-£19,999","£100-£119","no","no","no","no","yes",,"keeping up, struggle from time to time","no","no","no","no","no","yes","yes","no","yes","no","no","yes","don't know","don't know","£50,000 - £74,999","Decrease by £150-£199 a month",,,,,,,,,,,,,,"no","yes","yes","no","yes","no","vague idea","less certain","no","yes","no","yes","no","yes","no","no","no","refused","refused","refused","refused","refused","refused","no","no","no","yes","no","no","no","no","don't know","don't know","don't know","don't know","don't know","don't know","something else","yes","heavy"
1.25845172,23145801,"B",23,"18 - 24","Wales","Male","Owned mortgage","never married","£30,000-£39,999","£200-£299","up £50-£100","£250-£299","no","not applicable","not applicable","not applicable","not applicable",,,,,,,,,,,"no","no","no","yes","yes","yes","no","no","no","yes","<£200","don't know","no","no","no","no","yes",,"keeping up, struggle from time to time","no","no","no","no","no","yes","yes","no","yes","no","no","don't know","harder","no","don't know","don't know",,,,,,,,,,,,,,,,,,,,"vague idea","less certain","no","no","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","no","yes","no","no","no","no","no","yes","no","yes","no","no","no","unemployed","yes","somewhat"
0.81202808,22090198,"C1",26,"25 - 34","Yorkshire & Humberside","Female","Owned mortgage","marrried or couple","£50,000-£74,999","don't know","no change","£500-£599","yes","£225,000-£249,999","£60,000-£69,999","£450-£499","standard variable rate (SVR)","no","no","no","no","no","no","no","yes",,"£0-49","no","no","no","no","no","no","no","no","no","no","not applicable","not applicable",,,,,,,"keeping up without much difficulty","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","no","not applicable","no","£15,000 - £17,499","Don’t plan to change my monthly savings",,,,,,,,,,,,,,,,,,,,"good idea","no change","no","no","no","no","no","no","yes","no","no",,,,,,,"no","no","yes","no","yes","no","no","no","no","no","no","no","no","yes","in paid employ","no","not applicable"
1.03536241,21992859,"C2",25,"25 - 34","East Midlands","Male","Owned mortgage","marrried or couple","£11,500-£13,499","£400-£499","down >£100","£25-£49","yes","£75,000-£99,999","£20,000-£29,999","£150-£199","standard variable rate (SVR)","no","no","no","no","no","no","yes","no","I would be up to date with my mortgage payments, without much struggle.","£50-99","no","no","no","no","no","no","no","no","no","no","not applicable","not applicable",,,,,,,"keeping up, struggle from time to time","no","yes","no","no","no","no","no","no","no","no","no","yes","harder","don't know","<£500","Decrease by £100-£149 a month",,,,,,,,,,,,,,"yes","no","no","no","no","no","no idea","don't know","don't know","no","no","no","yes","no","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","no","no","no","no","no","yes","no","no","no","in paid employ","yes","not applicable"
0.980759706,22230233,"C2",27,"25 - 34","Scotland","Male","Owned outright","never married","£40,000-£49,999","£1,200-£1,399","up £50-£100","£100-£149","yes",,"not applicable","not applicable","not applicable",,,,,,,,,,,"yes","no","no","yes","no","no","no","no","no","yes","£8,500-£8,999","£220-£239","no","no","no","no","yes",,"keeping up without much difficulty","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","no","the same","no","£5,000 - £5,999","Increase by £150-£199 a month","no","no","no","no","no","yes","no","no","yes","no","yes","no","no",,,,,,,"good idea","no change","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","yes","no","yes","no","yes","yes","no","no","no","no","no","no","no","no","yes","unemployed","no","no"
1.28205286,20808003,"B",42,"35 - 44","Scotland","Male","Owned outright","marrried or couple","£15,500-£17,499","£200-£299","down £50-£100","<=25","yes",,"not applicable","not applicable","not applicable",,,,,,,,,,,"no","no","no","no","no","no","no","no","no","no","not applicable","not applicable",,,,,,,"keeping up, struggle from time to time","no","no","no","no","no","yes","no","no","no","no","no","no","harder","no","<£500","Don’t plan to change my monthly savings",,,,,,,,,,,,,,,,,,,,"vague idea","less certain","yes","yes","no","no","yes","yes","no","no","no","yes","no","no","no","no","no","yes","no","no","yes","yes","no","no","no","yes","no","no","no","no","no","in paid employ","no","not applicable"
1.23187766,21323173,"B",63,"55 - 64","Greater London","Male","Owned outright","widowed/divorced/separated","£30,000-£39,999","£1,400-£1,599","down £50-£100","£25-£49","yes",,"not applicable","not applicable","not applicable",,,,,,,,,,,"no","no","no","no","no","no","no","no","no","no","not applicable","not applicable",,,,,,,"keeping up without much difficulty","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","no","not applicable","no","£20,000 - £24,999","don't know",,,,,,,,,,,,,,,,,,,,"don't know","no change","don't know","no","no","no","no","no","yes","no","no",,,,,,,"no","no","no","no","no","yes","no","no",,,,,,,"self employed","don't know","not applicable"
1.03158603,21620173,"C2",26,"25 - 34","South West","Male","Local authority rented","marrried or couple","£11,500-£13,499","£300-£399","no change","£25-£49","not applicable","not applicable","not applicable","not applicable","not applicable",,,,,,,,,,,"no","yes","no","no","no","no","no","no","no","yes","£3,000-£3,499","£30-£39","no","no","no","no","yes",,"keeping up, constant struggle","no","yes","no","no","no","no","no","no","no","no","no","no","the same","no","<£500","Decrease by £150-£199 a month",,,,,,,,,,,,,,"no","yes","no","no","no","no","no idea","more certain","don't know","no","yes","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","no","yes","no","no","no","no","in paid employ","yes","somewhat"
0.840763957,21099830,"D",37,"35 - 44","North West","Female","Owned mortgage","marrried or couple","£9,500-£11,499","refused","down £50-£100","none","yes","£75,000-£99,999","£10,000-£19,999","£100-£149","standard variable rate (SVR)","Refused","Refused","Refused","Refused","Refused","Refused","Refused","Refused",,"Refused","refused","refused","refused","refused","refused","refused","refused","refused","refused","refused","not applicable","not applicable",,,,,,,"refused","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","no","harder","no","refused","refused",,,,,,,,,,,,,,,,,,,,"don't know","don't know","refused","yes","no","yes","yes","no","no","no","no","refused","refused","refused","refused","refused","refused","no","no","no","no","no","no","yes","no",,,,,,,"something else","refused","not applicable"
1.21245726,20957402,"B",33,"25 - 34","East Midlands","Male","Owned mortgage","marrried or couple","£40,000-£49,999","<=199","down >£100","£25-£49","yes","£125,000-£149,999","£110,000-£129,999","£400-£449","base rate tracker","no","no","no","no","no","no","no","yes",,"£150-199","no","yes","yes","yes","no","no","yes","no","no","yes",">=£30,000",">=£500","no","no","no","no","yes",,"keeping up without much difficulty","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","no","harder","yes","<£500","Increase by £50-£99 a month","no","no","no","no","no","no","no","no","no","no","no","yes","no",,,,,,,"good idea","no change","yes","no","no","no","no","no","yes","no","no",,,,,,,"no","yes","no","yes","yes","no","no","no","yes","no","yes","no","no","no","in paid employ","no","heavy"
